reference;name;manufacturer;supplier;category;purchase;price;ean13;tags;keywords;metatitle;url;Akrapovic;active;stock;vat;store
DI-BM/CA/8/M;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118;55;1;"1 178,80";"1 178,80";3831113592314;1;1;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118-DI-BM/CA/8/M;DI-BM/CA/8/M;0;0;78;3
DI-BM/CA/8/G;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118;55;1;"1 297,87";"1 297,87";3831113592321;1;1;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118-DI-BM/CA/8/G;DI-BM/CA/8/G;0;0;78;3
S-BM/T/28H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"6 059,04";"6 059,04";3831126407797;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-BM/T/28H;S-BM/T/28H;0;0;78;3
S-BM/T/35H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"6 059,04";"6 059,04";3831126429119;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-BM/T/35H;S-BM/T/35H;0;0;78;3
P-HF1549;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;420,55;420,55;3831126429935;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF1549;P-HF1549;0;0;78;3
DI-BM/CA/2;"Rear Carbon Fibre Diffuser OP - Optional part ABE Type Approval";118;55;1;"1 152,32";"1 152,32";3831113535540;1;1;"Rear Carbon Fibre Diffuser OP - Optional part ABE Type Approval";118-DI-BM/CA/2;DI-BM/CA/2;0;0;78;3
P-HF947;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;690,90;690,90;3831113536967;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF947;P-HF947;0;0;78;3
S-BM/T/1;"Evolution Line (Titanium) X6 M EV - Evolution ECE Type Approval";118;55;1;"6 798,33";"6 798,33";3831113535533;1;1;"Evolution Line (Titanium) X6 M EV - Evolution ECE Type Approval";118-S-BM/T/1;S-BM/T/1;0;0;78;3
P-HF1310;"Akrapovič Sound Kit OP - Optional part";118;55;1;420,55;420,55;3831113594462;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1310;P-HF1310;0;0;78;3
S-BM/T/16H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"6 543,76";"6 543,76";3831113594660;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-BM/T/16H;S-BM/T/16H;0;0;78;3
DI-BM/CA/8/G;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118;55;1;"1 297,87";"1 297,87";3831113592321;1;1;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118-DI-BM/CA/8/G;DI-BM/CA/8/G;0;0;78;3
DI-BM/CA/8/M;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118;55;1;"1 178,80";"1 178,80";3831113592314;1;1;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118-DI-BM/CA/8/M;DI-BM/CA/8/M;0;0;78;3
P-HF1549;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;420,55;420,55;3831126429935;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF1549;P-HF1549;0;0;78;3
S-BM/T/35H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"6 059,04";"6 059,04";3831126429119;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-BM/T/35H;S-BM/T/35H;0;0;78;3
S-BM/T/16H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"6 543,76";"6 543,76";3831113594660;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-BM/T/16H;S-BM/T/16H;0;0;78;3
P-HF1310;"Akrapovič Sound Kit OP - Optional part";118;55;1;420,55;420,55;3831113594462;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1310;P-HF1310;0;0;78;3
DI-BM/CA/8/M;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118;55;1;"1 178,80";"1 178,80";3831113592314;1;1;"Rear Carbon Fibre Diffuser - Matte OP - Optional part ABE Type Approval";118-DI-BM/CA/8/M;DI-BM/CA/8/M;0;0;78;3
DI-BM/CA/8/G;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118;55;1;"1 297,87";"1 297,87";3831113592321;1;1;"Rear Carbon Fibre Diffuser - High Gloss OP - Optional part ABE Type Approval";118-DI-BM/CA/8/G;DI-BM/CA/8/G;0;0;78;3
S-BM/T/28H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"6 059,04";"6 059,04";3831126407797;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-BM/T/28H;S-BM/T/28H;0;0;78;3
S-BM/T/35H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"6 059,04";"6 059,04";3831126429119;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-BM/T/35H;S-BM/T/35H;0;0;78;3
P-HF1549;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;420,55;420,55;3831126429935;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF1549;P-HF1549;0;0;78;3
S-BM/T/36H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"7 190,00";"7 190,00";3831126429959;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-BM/T/36H;S-BM/T/36H;0;0;78;3
P-HF1553;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;420,55;420,55;3831126429966;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF1553;P-HF1553;0;0;78;3
P-HF1553;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;420,55;420,55;3831126429966;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF1553;P-HF1553;0;0;78;3
S-BM/T/36H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"7 190,00";"7 190,00";3831126429959;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-BM/T/36H;S-BM/T/36H;0;0;78;3
DP-TY/SS/1;"Downpipe w Cat (SS) OP - Optional part";118;55;1;"2 162,80";"2 162,80";3831113577700;1;1;"Downpipe w Cat (SS) OP - Optional part";118-DP-TY/SS/1;DP-TY/SS/1;0;0;78;3
E-TY/SS/1;"Evolution Link pipe set (SS) OP - Optional part";118;55;1;"1 166,89";"1 166,89";3831113575751;1;1;"Evolution Link pipe set (SS) OP - Optional part";118-E-TY/SS/1;E-TY/SS/1;0;0;78;3
S-BM/T/9H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"4 186,17";"4 186,17";3831113575881;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-BM/T/9H;S-BM/T/9H;0;0;78;3
E-TY/SS/2;"Evolution Link pipe set (SS) - for OPF/GPF OP - Optional part";118;55;1;"1 166,89";"1 166,89";3831113575775;1;1;"Evolution Link pipe set (SS) - for OPF/GPF OP - Optional part";118-E-TY/SS/2;E-TY/SS/2;0;0;78;3
DP-TY/SS/2;"Downpipe w Cat (SS) OP - Optional part";118;55;1;"2 162,80";"2 162,80";3831113579551;1;1;"Downpipe w Cat (SS) OP - Optional part";118-DP-TY/SS/2;DP-TY/SS/2;0;0;78;3
S-BM/T/9H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"4 186,17";"4 186,17";3831113575881;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-BM/T/9H;S-BM/T/9H;0;0;78;3
L-CO/SS/1;"Link Pipe Set w Cat (SS) OP - Optional part";118;55;1;"3 164,99";"3 164,99";3831113596282;1;1;"Link Pipe Set w Cat (SS) OP - Optional part";118-L-CO/SS/1;L-CO/SS/1;0;0;78;3
L-CO/SS/2;"Link Pipe Set w/o Cat (SS) OP - Optional part";118;55;1;"1 860,89";"1 860,89";3831113596299;1;1;"Link Pipe Set w/o Cat (SS) OP - Optional part";118-L-CO/SS/2;L-CO/SS/2;0;0;78;3
S-CO/TI/4;"Slip-On Line (Titanium) SO - Slip-On";118;55;1;"8 485,72";"8 485,72";3831126410537;1;1;"Slip-On Line (Titanium) SO - Slip-On";118-S-CO/TI/4;S-CO/TI/4;0;0;78;3
S-CO/TI/4;"Slip-On Line (Titanium) SO - Slip-On";118;55;1;"8 485,72";"8 485,72";3831126410537;1;1;"Slip-On Line (Titanium) SO - Slip-On";118-S-CO/TI/4;S-CO/TI/4;0;0;78;3
L-CO/SS/2;"Link Pipe Set w/o Cat (SS) OP - Optional part";118;55;1;"1 860,89";"1 860,89";3831113596299;1;1;"Link Pipe Set w/o Cat (SS) OP - Optional part";118-L-CO/SS/2;L-CO/SS/2;0;0;78;3
L-CO/SS/1;"Link Pipe Set w Cat (SS) OP - Optional part";118;55;1;"3 164,99";"3 164,99";3831113596282;1;1;"Link Pipe Set w Cat (SS) OP - Optional part";118-L-CO/SS/1;L-CO/SS/1;0;0;78;3
S-CO/TI/1;"Evolution Line (Titanium) EV - Evolution";118;55;1;"6 127,57";"6 127,57";3831113527392;1;1;"Evolution Line (Titanium) EV - Evolution";118-S-CO/TI/1;S-CO/TI/1;0;0;78;3
P-HF868;"Valve Actuator Kit OP - Optional part W/O Approval";118;55;1;"1 038,29";"1 038,29";3831113530538;1;1;"Valve Actuator Kit OP - Optional part W/O Approval";118-P-HF868;P-HF868;0;0;78;3
P-HF886;"Control Kit OP - Optional part W/O Approval";118;55;1;567,36;567,36;3831113530521;1;1;"Control Kit OP - Optional part W/O Approval";118-P-HF886;P-HF886;0;0;78;3
MTP-CO/TI/2;"Slip-On Line (Titanium) SO - Slip-On";118;55;1;"4 841,39";"4 841,39";3831113539753;1;1;"Slip-On Line (Titanium) SO - Slip-On";118-MTP-CO/TI/2;MTP-CO/TI/2;0;0;78;3
S-CO/TI/2;"Evolution Line (Titanium) EV - Evolution";118;55;1;"6 054,77";"6 054,77";3831113539883;1;1;"Evolution Line (Titanium) EV - Evolution";118-S-CO/TI/2;S-CO/TI/2;0;0;78;3
TP-NIR35C;"Tail pipe set (Carbon,dia 125 mm) Corvette OP - Optional part";118;55;1;"1 476,11";"1 476,11";3831095071005;1;1;"Tail pipe set (Carbon,dia 125 mm) Corvette OP - Optional part";118-TP-NIR35C;TP-NIR35C;0;0;78;3
TP-CT/1;"Tail pipe set (Carbon,dia 115 mm) OP - Optional part";118;55;1;"1 504,52";"1 504,52";3831095084487;1;1;"Tail pipe set (Carbon,dia 115 mm) OP - Optional part";118-TP-CT/1;TP-CT/1;0;0;78;3
P-HF1479;"Akrapovič Sound Kit OP - Optional part";118;55;1;405,00;405,00;3831126420628;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1479;P-HF1479;0;0;78;3
S-CU/TI/1H;"Evolution Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"5 510,00";"5 510,00";3831126416898;1;1;"Evolution Line (Titanium) SO - Slip-On ECE Type Approval";118-S-CU/TI/1H;S-CU/TI/1H;0;0;78;3
S-FE/T/2;"Slip-On Race Line (Titanium) SO - Slip-On";118;55;1;"8 850,00";"8 850,00";3831126427917;1;1;"Slip-On Race Line (Titanium) SO - Slip-On";118-S-FE/T/2;S-FE/T/2;0;0;78;3
L-FE/SS/4;"Link Pipe Set (SS) OP - Optional part";118;55;1;"2 990,00";"2 990,00";3831126427924;1;1;"Link Pipe Set (SS) OP - Optional part";118-L-FE/SS/4;L-FE/SS/4;0;0;78;3
MTP-FE458H;"Slip-On Line (Titanium) SO - Slip-On EC Type Approval";118;55;1;"7 523,00";"7 523,00";3831095085309;1;1;"Slip-On Line (Titanium) SO - Slip-On EC Type Approval";118-MTP-FE458H;MTP-FE458H;0;0;78;3
L-FE/T/1;"Link pipe set (Titanium) OP - Optional part";118;55;1;"3 585,52";"3 585,52";3831095085392;1;1;"Link pipe set (Titanium) OP - Optional part";118-L-FE/T/1;L-FE/T/1;0;0;78;3
L-FE/SS/2;"Link Pipe Set w/o Cat (SS) OP - Optional part";118;55;1;"2 319,72";"2 319,72";3831113538138;1;1;"Link Pipe Set w/o Cat (SS) OP - Optional part";118-L-FE/SS/2;L-FE/SS/2;0;0;78;3
MTP-FE488H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"6 728,59";"6 728,59";3831113537698;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-MTP-FE488H;MTP-FE488H;0;0;78;3
L-FE/SS/1;"Link Pipe Set w Cat (SS) OP - Optional part";118;55;1;"4 214,37";"4 214,37";3831113537704;1;1;"Link Pipe Set w Cat (SS) OP - Optional part";118-L-FE/SS/1;L-FE/SS/1;0;0;78;3
P-HF1082;"Akrapovič Sound Kit XX - Other";118;55;1;453,39;453,39;3831113556347;1;1;"Akrapovič Sound Kit XX - Other";118-P-HF1082;P-HF1082;0;0;78;3
S-FE/T/1;"Evolution Line (Titanium) EV - Evolution";118;55;1;"11 790,00";"11 790,00";3831126428297;1;1;"Evolution Line (Titanium) EV - Evolution";118-S-FE/T/1;S-FE/T/1;0;0;78;3
P-HF880;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;537,94;537,94;3831113529204;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF880;P-HF880;0;0;78;3
TP-CT/7;"Tail pipe set (Carbon) 550/560 OP - Optional part";118;55;1;"1 316,84";"1 316,84";3831095096435;1;1;"Tail pipe set (Carbon) 550/560 OP - Optional part";118-TP-CT/7;TP-CT/7;0;0;78;3
M-LA/T/4;"Slip-On Line (Titanium) 550/560 SO - Slip-On";118;55;1;"6 284,55";"6 284,55";3831113504393;1;1;"Slip-On Line (Titanium) 550/560 SO - Slip-On";118-M-LA/T/4;M-LA/T/4;0;0;78;3
M-LA/T/4;"Slip-On Line (Titanium) 550/560 SO - Slip-On";118;55;1;"6 284,55";"6 284,55";3831113504393;1;1;"Slip-On Line (Titanium) 550/560 SO - Slip-On";118-M-LA/T/4;M-LA/T/4;0;0;78;3
TP-CT/7;"Tail pipe set (Carbon) 550/560 OP - Optional part";118;55;1;"1 316,84";"1 316,84";3831095096435;1;1;"Tail pipe set (Carbon) 550/560 OP - Optional part";118-TP-CT/7;TP-CT/7;0;0;78;3
P-HF880;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;537,94;537,94;3831113529204;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF880;P-HF880;0;0;78;3
P-HF880;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;537,94;537,94;3831113529204;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF880;P-HF880;0;0;78;3
TP-CT/8;"Tail pipe set (Carbon) 570 OP - Optional part";118;55;1;"1 316,84";"1 316,84";3831095096442;1;1;"Tail pipe set (Carbon) 570 OP - Optional part";118-TP-CT/8;TP-CT/8;0;0;78;3
M-LA/T/4;"Slip-On Line (Titanium) 570-4 SO - Slip-On";118;55;1;"6 284,55";"6 284,55";3831113504393;1;1;"Slip-On Line (Titanium) 570-4 SO - Slip-On";118-M-LA/T/4;M-LA/T/4;0;0;78;3
MTP-LA/TI/2;"Slip-On Line (Titanium) SO - Slip-On";118;55;1;"9 909,49";"9 909,49";3831113531221;1;1;"Slip-On Line (Titanium) SO - Slip-On";118-MTP-LA/TI/2;MTP-LA/TI/2;0;0;78;3
MTP-LA/TI/2;"Slip-On Line (Titanium) SO - Slip-On";118;55;1;"9 909,49";"9 909,49";3831113531221;1;1;"Slip-On Line (Titanium) SO - Slip-On";118-MTP-LA/TI/2;MTP-LA/TI/2;0;0;78;3
S-MC/TI/3;"Slip-On Line (Titanium) SO - Slip-On";118;55;1;"6 633,79";"6 633,79";3831113546072;1;1;"Slip-On Line (Titanium) SO - Slip-On";118-S-MC/TI/3;S-MC/TI/3;0;0;78;3
S-MC/TI/3;"Slip-On Line (Titanium) SO - Slip-On";118;55;1;"6 633,79";"6 633,79";3831113546072;1;1;"Slip-On Line (Titanium) SO - Slip-On";118-S-MC/TI/3;S-MC/TI/3;0;0;78;3
S-MC/TI/2;"Slip-On Line (Titanium) SO - Slip-On";118;55;1;"5 879,23";"5 879,23";3831113522359;1;1;"Slip-On Line (Titanium) SO - Slip-On";118-S-MC/TI/2;S-MC/TI/2;0;0;78;3
E-ME/SS/1;"Evolution Link Pipe Set (SS) OP - Optional part";118;55;1;940,66;940,66;3831113578165;1;1;"Evolution Link Pipe Set (SS) OP - Optional part";118-E-ME/SS/1;E-ME/SS/1;0;0;78;3
S-ME/TI/9H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"3 798,90";"3 798,90";3831113586443;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-ME/TI/9H;S-ME/TI/9H;0;0;78;3
S-ME/TI/9H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"3 798,90";"3 798,90";3831113586443;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-ME/TI/9H;S-ME/TI/9H;0;0;78;3
E-ME/SS/1;"Evolution Link Pipe Set (SS) OP - Optional part";118;55;1;940,66;940,66;3831113578165;1;1;"Evolution Link Pipe Set (SS) OP - Optional part";118-E-ME/SS/1;E-ME/SS/1;0;0;78;3
E-ME/SS/1;"Evolution Link Pipe Set (SS) OP - Optional part";118;55;1;940,66;940,66;3831113578165;1;1;"Evolution Link Pipe Set (SS) OP - Optional part";118-E-ME/SS/1;E-ME/SS/1;0;0;78;3
S-ME/TI/6H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"3 798,90";"3 798,90";3831113578158;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-ME/TI/6H;S-ME/TI/6H;0;0;78;3
S-ME/TI/6H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"3 798,90";"3 798,90";3831113578158;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-ME/TI/6H;S-ME/TI/6H;0;0;78;3
E-ME/SS/1;"Evolution Link Pipe Set (SS) OP - Optional part";118;55;1;940,66;940,66;3831113578165;1;1;"Evolution Link Pipe Set (SS) OP - Optional part";118-E-ME/SS/1;E-ME/SS/1;0;0;78;3
E-ME/SS/1;"Evolution Link Pipe Set (SS) OP - Optional part";118;55;1;940,66;940,66;3831113578165;1;1;"Evolution Link Pipe Set (SS) OP - Optional part";118-E-ME/SS/1;E-ME/SS/1;0;0;78;3
S-ME/TI/11;"Slip-On Line (Titanium) SO - Slip-On";118;55;1;"3 870,69";"3 870,69";3831113586467;1;1;"Slip-On Line (Titanium) SO - Slip-On";118-S-ME/TI/11;S-ME/TI/11;0;0;78;3
DP-ME/SS/3;"Downpipe w Cat (SS) OP - Optional part W/O Approval";118;55;1;"2 226,61";"2 226,61";3831113592802;1;1;"Downpipe w Cat (SS) OP - Optional part W/O Approval";118-DP-ME/SS/3;DP-ME/SS/3;0;0;78;3
P-HF1298;"Control Kit for vehicles before facelift EV - Evolution";118;55;1;494,56;494,56;3831126426910;1;1;"Control Kit for vehicles before facelift EV - Evolution";118-P-HF1298;P-HF1298;0;0;78;3
S-ME/T/1H;"Evolution Line (Titanium) EV - Evolution ECE Type Approval";118;55;1;"4 334,69";"4 334,69";3831126427177;1;1;"Evolution Line (Titanium) EV - Evolution ECE Type Approval";118-S-ME/T/1H;S-ME/T/1H;0;0;78;3
P-HF1296;"Akrapovič Sound Kit OP - Optional part";118;55;1;420,55;420,55;3831113593090;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1296;P-HF1296;0;0;78;3
L-ME/SS/3;"Evolution Link pipe set (SS) EV - Evolution ECE Type Approval";118;55;1;678,70;678,70;3831113593946;1;1;"Evolution Link pipe set (SS) EV - Evolution ECE Type Approval";118-L-ME/SS/3;L-ME/SS/3;0;0;78;3
P-HF1528;"Control Kit for vehicles after facelift EV - Evolution";118;55;1;494,56;494,56;3831126427030;1;1;"Control Kit for vehicles after facelift EV - Evolution";118-P-HF1528;P-HF1528;0;0;78;3
DP-ME/SS/3;"Downpipe w Cat (SS) OP - Optional part W/O Approval";118;55;1;"2 226,61";"2 226,61";3831113592802;1;1;"Downpipe w Cat (SS) OP - Optional part W/O Approval";118-DP-ME/SS/3;DP-ME/SS/3;0;0;78;3
P-HF1298;"Control Kit for vehicles before facelift EV - Evolution";118;55;1;494,56;494,56;3831126426910;1;1;"Control Kit for vehicles before facelift EV - Evolution";118-P-HF1298;P-HF1298;0;0;78;3
S-ME/T/1H;"Evolution Line (Titanium) EV - Evolution ECE Type Approval";118;55;1;"4 334,69";"4 334,69";3831126427177;1;1;"Evolution Line (Titanium) EV - Evolution ECE Type Approval";118-S-ME/T/1H;S-ME/T/1H;0;0;78;3
P-HF1296;"Akrapovič Sound Kit OP - Optional part";118;55;1;420,55;420,55;3831113593090;1;1;"Akrapovič Sound Kit OP - Optional part";118-P-HF1296;P-HF1296;0;0;78;3
L-ME/SS/3;"Evolution Link pipe set (SS) EV - Evolution ECE Type Approval";118;55;1;678,70;678,70;3831113593946;1;1;"Evolution Link pipe set (SS) EV - Evolution ECE Type Approval";118-L-ME/SS/3;L-ME/SS/3;0;0;78;3
DP-ME/SS/3/1;"Downpipe w Cat (SS) OP - Optional part W/O Approval";118;55;1;"2 357,59";"2 357,59";3831113599108;1;1;"Downpipe w Cat (SS) OP - Optional part W/O Approval";118-DP-ME/SS/3/1;DP-ME/SS/3/1;0;0;78;3
P-HF1528;"Control Kit for vehicles after facelift EV - Evolution";118;55;1;494,56;494,56;3831126427030;1;1;"Control Kit for vehicles after facelift EV - Evolution";118-P-HF1528;P-HF1528;0;0;78;3
P-HF1564;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;470,33;470,33;3831126433116;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF1564;P-HF1564;0;0;78;3
E-ME/SS/2;"Evolution Link Pipe Set (SS) OP - Optional part";118;55;1;"1 844,00";"1 844,00";3831126433093;1;1;"Evolution Link Pipe Set (SS) OP - Optional part";118-E-ME/SS/2;E-ME/SS/2;0;0;78;3
S-ME/T/4H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"5 048,00";"5 048,00";3831126432980;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-ME/T/4H;S-ME/T/4H;0;0;78;3
L-ME/T/12;"Link Pipe Set (Titanium) SO - Slip-On ECE Type Approval";118;55;1;227,00;227,00;3831126436247;1;1;"Link Pipe Set (Titanium) SO - Slip-On ECE Type Approval";118-L-ME/T/12;L-ME/T/12;0;0;78;3
L-ME/T/12;"Link Pipe Set (Titanium) SO - Slip-On ECE Type Approval";118;55;1;227,00;227,00;3831126436247;1;1;"Link Pipe Set (Titanium) SO - Slip-On ECE Type Approval";118-L-ME/T/12;L-ME/T/12;0;0;78;3
S-ME/T/4H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"5 048,00";"5 048,00";3831126432980;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-ME/T/4H;S-ME/T/4H;0;0;78;3
E-ME/SS/2;"Evolution Link Pipe Set (SS) OP - Optional part";118;55;1;"1 844,00";"1 844,00";3831126433093;1;1;"Evolution Link Pipe Set (SS) OP - Optional part";118-E-ME/SS/2;E-ME/SS/2;0;0;78;3
P-HF1564;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;470,33;470,33;3831126433116;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF1564;P-HF1564;0;0;78;3
P-HF985;"Valve Actuator Kit OP - Optional part W/O Approval";118;55;1;710,50;710,50;3831113540308;1;1;"Valve Actuator Kit OP - Optional part W/O Approval";118-P-HF985;P-HF985;0;0;78;3
MTP-ME/T/3H;"Evolution Line (Titanium) EV - Evolution ECE Type Approval";118;55;1;"5 359,01";"5 359,01";3831113542333;1;1;"Evolution Line (Titanium) EV - Evolution ECE Type Approval";118-MTP-ME/T/3H;MTP-ME/T/3H;0;0;78;3
P-HF949;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;393,89;393,89;3831113537438;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF949;P-HF949;0;0;78;3
E-ME/T/3;"Evolution Link Pipe Set (Titanium) EV - Evolution ECE Type Approval";118;55;1;"2 016,09";"2 016,09";3831113537384;1;1;"Evolution Link Pipe Set (Titanium) EV - Evolution ECE Type Approval";118-E-ME/T/3;E-ME/T/3;0;0;78;3
E-ME/T/3;"Evolution Link Pipe Set (Titanium) EV - Evolution ECE Type Approval";118;55;1;"2 016,09";"2 016,09";3831113537384;1;1;"Evolution Link Pipe Set (Titanium) EV - Evolution ECE Type Approval";118-E-ME/T/3;E-ME/T/3;0;0;78;3
P-HF949;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;393,89;393,89;3831113537438;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF949;P-HF949;0;0;78;3
P-HF985;"Valve Actuator Kit OP - Optional part W/O Approval";118;55;1;710,50;710,50;3831113540308;1;1;"Valve Actuator Kit OP - Optional part W/O Approval";118-P-HF985;P-HF985;0;0;78;3
MTP-ME/T/2H/1;"Evolution Line (Titanium) S205 EV - Evolution ECE Type Approval";118;55;1;"5 359,01";"5 359,01";3831113539357;1;1;"Evolution Line (Titanium) S205 EV - Evolution ECE Type Approval";118-MTP-ME/T/2H/1;MTP-ME/T/2H/1;0;0;78;3
E-ME/T/7;"Evolution Link Pipe Set (Titanium) OP - Optional part";118;55;1;"2 337,00";"2 337,00";3831126433086;1;1;"Evolution Link Pipe Set (Titanium) OP - Optional part";118-E-ME/T/7;E-ME/T/7;0;0;78;3
L-ME/T/10;"Link Pipe Set (Titanium) SO - Slip-On ECE Type Approval";118;55;1;242,00;242,00;3831126436254;1;1;"Link Pipe Set (Titanium) SO - Slip-On ECE Type Approval";118-L-ME/T/10;L-ME/T/10;0;0;78;3
S-ME/T/4H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"5 048,00";"5 048,00";3831126432980;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-ME/T/4H;S-ME/T/4H;0;0;78;3
P-HF1577;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;470,33;470,33;3831126439705;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF1577;P-HF1577;0;0;78;3
P-HF1577;"Akrapovič Sound Kit OP - Optional part W/O Approval";118;55;1;470,33;470,33;3831126439705;1;1;"Akrapovič Sound Kit OP - Optional part W/O Approval";118-P-HF1577;P-HF1577;0;0;78;3
S-ME/T/4H;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118;55;1;"5 048,00";"5 048,00";3831126432980;1;1;"Slip-On Line (Titanium) SO - Slip-On ECE Type Approval";118-S-ME/T/4H;S-ME/T/4H;0;0;78;3
